total_quantity,total_revenue,date,hour,product
2,2131.76,2015-06-04,18,laptop
1,881.57,2015-06-04,14,laptop
8,151.75,2015-06-04,17,notepad
8,259.66,2015-06-04,5,notepad
5,75.35,2015-06-04,14,notepad
10,226.09,2015-06-04,18,notepad
3,37.02,2015-06-04,14,pens
9,578.97,2015-06-04,5,pens
2,118.42,2015-06-04,17,pens
1,13.69,2015-06-04,18,printer paper
6,96.72,2015-06-04,17,printer paper
1,110.32,2015-06-05,10,backpack
6,85.5,2015-06-05,10,binder
6,122.04,2015-06-05,10,envelopes
4,2675.16,2015-06-05,10,laptop
8,172.6,2015-06-05,10,notepad
8,236.4,2015-06-05,10,pens
1,153.69,2015-06-06,18,backpack
6,110.64,2015-06-06,18,binder
5,80.0,2015-06-06,18,envelopes
1,1190.17,2015-06-06,18,laptop
2,66.26,2015-06-06,2,notepad
5,76.5,2015-06-06,18,notepad
5,186.46,2015-06-06,2,pens
4,46.36,2015-06-06,2,printer paper
5,55.1,2015-06-07,11,binder
1,14.51,2015-06-07,11,envelopes
6,147.7,2015-06-07,11,notepad
4,689.16,2015-06-08,21,backpack
5,483.25,2015-06-08,16,backpack
11,223.53,2015-06-08,16,binder
7,70.35,2015-06-08,21,binder
13,91.96,2015-06-08,16,envelopes
5,101.95,2015-06-08,7,envelopes
13,206.35,2015-06-08,21,envelopes
5,114.82,2015-06-08,21,notepad
10,239.25,2015-06-08,16,notepad
7,184.17,2015-06-08,16,pens
1,10.97,2015-06-08,21,pens
1,24.95,2015-06-08,16,printer paper
4,49.16,2015-06-08,21,printer paper
3,239.49,2015-06-10,6,backpack
4,354.76,2015-06-10,10,backpack
2,49.08,2015-06-10,6,binder
13,181.11,2015-06-10,20,binder
3,55.62,2015-06-10,10,binder
8,144.8,2015-06-10,6,envelopes
4,2775.08,2015-06-10,10,laptop
4,114.86,2015-06-10,20,notepad
4,28.52,2015-06-10,6,notepad
7,193.44,2015-06-10,10,notepad
1,76.6,2015-06-10,10,pens
4,129.08,2015-06-10,6,pens
5,58.95,2015-06-10,10,printer paper
1,41.04,2015-06-10,20,printer paper
3,134.34,2015-06-10,6,printer paper
1,61.1,2015-06-11,20,backpack
3,364.44,2015-06-11,3,backpack
13,284.59,2015-06-11,20,binder
4,27.6,2015-06-11,3,envelopes
7,170.31,2015-06-11,20,envelopes
4,3440.72,2015-06-11,20,laptop
8,90.28,2015-06-11,20,notepad
4,63.4,2015-06-11,3,notepad
5,245.95,2015-06-11,20,pens
9,384.75,2015-06-11,20,printer paper
5,811.8,2015-06-12,18,backpack
2,251.38,2015-06-12,22,backpack
10,119.2,2015-06-12,17,binder
2,59.2,2015-06-12,4,binder
8,131.66,2015-06-12,22,binder
1,13.96,2015-06-12,6,binder
8,184.96,2015-06-12,14,binder
1,11.08,2015-06-12,6,envelopes
3,54.42,2015-06-12,22,envelopes
5,101.1,2015-06-12,14,envelopes
9,93.96,2015-06-12,11,envelopes
16,199.92,2015-06-12,17,envelopes
10,163.5,2015-06-12,18,envelopes
2,2332.78,2015-06-12,22,laptop
5,3581.45,2015-06-12,17,laptop
8,192.92,2015-06-12,14,notepad
3,94.95,2015-06-12,18,notepad
2,69.62,2015-06-12,17,notepad
5,112.71,2015-06-12,22,notepad
4,93.36,2015-06-12,4,notepad
3,38.64,2015-06-12,11,notepad
4,148.04,2015-06-12,6,notepad
7,173.27,2015-06-12,14,pens
5,265.56,2015-06-12,22,pens
2,98.46,2015-06-12,6,pens
3,54.93,2015-06-12,17,pens
7,440.45,2015-06-12,18,pens
4,164.72,2015-06-12,4,printer paper
2,58.82,2015-06-12,14,printer paper
8,326.32,2015-06-12,18,printer paper
8,184.72,2015-06-12,17,printer paper
3,262.2,2015-06-13,12,backpack
1,1438.19,2015-06-13,12,laptop
2,2250.7,2015-06-13,2,laptop
4,122.08,2015-06-13,12,notepad
4,301.84,2015-06-13,2,pens
1,164.7,2015-06-14,8,backpack
2,309.16,2015-06-14,14,backpack
10,142.1,2015-06-14,8,binder
3,41.46,2015-06-14,18,binder
9,204.66,2015-06-14,14,binder
22,249.22,2015-06-14,8,envelopes
12,114.1,2015-06-14,18,envelopes
1,10.7,2015-06-14,14,envelopes
1,1358.37,2015-06-14,14,laptop
2,1212.32,2015-06-14,8,laptop
11,239.42,2015-06-14,18,notepad
10,300.38,2015-06-14,8,notepad
8,340.83,2015-06-14,8,pens
5,223.65,2015-06-14,8,printer paper
2,119.88,2015-06-15,19,backpack
1,129.31,2015-06-15,18,backpack
12,187.2,2015-06-15,19,binder
10,196.6,2015-06-15,18,binder
3,56.55,2015-06-15,18,envelopes
8,200.38,2015-06-15,19,notepad
3,93.96,2015-06-15,18,notepad
8,135.84,2015-06-15,18,printer paper
2,338.18,2015-06-16,2,backpack
1,137.71,2015-06-16,9,backpack
1,55.2,2015-06-16,16,backpack
5,104.75,2015-06-16,2,binder
1,16.67,2015-06-16,16,binder
9,249.62,2015-06-16,8,binder
1,11.32,2015-06-16,9,binder
8,113.32,2015-06-16,16,envelopes
11,197.92,2015-06-16,8,envelopes
11,166.7,2015-06-16,9,envelopes
9,62.19,2015-06-16,2,envelopes
8,87.36,2015-06-16,15,envelopes
2,2563.5,2015-06-16,9,laptop
1,910.47,2015-06-16,8,laptop
5,6389.15,2015-06-16,2,laptop
6,55.37,2015-06-16,16,notepad
10,99.1,2015-06-16,8,notepad
3,85.14,2015-06-16,2,notepad
7,156.45,2015-06-16,9,notepad
3,135.66,2015-06-16,16,pens
2,105.8,2015-06-16,9,pens
3,85.59,2015-06-16,2,pens
4,188.39,2015-06-16,8,pens
4,66.88,2015-06-16,15,pens
4,68.24,2015-06-16,9,printer paper
8,92.4,2015-06-16,16,printer paper
10,207.7,2015-06-16,2,printer paper
2,36.44,2015-06-16,8,printer paper
1,88.32,2015-06-17,4,backpack
2,199.4,2015-06-17,10,backpack
5,145.9,2015-06-17,10,binder
7,132.93,2015-06-17,4,binder
6,111.48,2015-06-17,4,envelopes
5,81.2,2015-06-17,10,envelopes
3,3172.83,2015-06-17,10,laptop
7,127.4,2015-06-17,4,notepad
5,130.91,2015-06-17,10,notepad
2,107.24,2015-06-17,4,pens
3,103.8,2015-06-17,4,printer paper
4,442.16,2015-06-18,9,backpack
4,33.24,2015-06-18,9,notepad
4,140.92,2015-06-18,9,pens
4,335.76,2015-06-19,18,backpack
8,153.59,2015-06-19,9,binder
7,162.47,2015-06-19,18,envelopes
10,133.4,2015-06-19,9,envelopes
5,6239.55,2015-06-19,18,laptop
9,129.27,2015-06-19,18,notepad
4,102.64,2015-06-19,9,notepad
1,70.14,2015-06-19,18,pens
8,225.04,2015-06-19,18,printer paper
3,33.81,2015-06-20,0,binder
16,143.04,2015-06-20,0,envelopes
4,268.28,2015-06-20,0,pens
6,112.12,2015-06-21,21,binder
7,148.19,2015-06-21,21,envelopes
1,19.81,2015-06-21,6,notepad
5,86.4,2015-06-21,21,notepad
3,83.73,2015-06-21,21,pens
6,100.68,2015-06-21,21,printer paper
3,559.74,2015-06-22,19,backpack
5,50.05,2015-06-22,19,binder
6,103.18,2015-06-22,19,envelopes
4,5129.88,2015-06-22,19,laptop
3,50.06,2015-06-22,19,notepad
1,49.41,2015-06-22,19,pens
4,49.96,2015-06-22,19,printer paper
4,307.88,2015-06-23,9,backpack
3,71.79,2015-06-23,15,binder
14,244.5,2015-06-23,9,binder
12,133.08,2015-06-23,13,binder
3,53.79,2015-06-23,13,envelopes
9,194.58,2015-06-23,9,envelopes
9,175.86,2015-06-23,15,envelopes
4,2933.48,2015-06-23,9,laptop
5,5680.2,2015-06-23,15,laptop
1,847.79,2015-06-23,13,laptop
4,107.0,2015-06-23,15,notepad
2,75.14,2015-06-23,9,notepad
7,108.67,2015-06-23,13,notepad
2,146.16,2015-06-23,2,pens
1,25.69,2015-06-23,13,pens
5,365.7,2015-06-23,15,pens
8,180.24,2015-06-23,2,printer paper
4,168.2,2015-06-23,9,printer paper
9,298.98,2015-06-23,15,printer paper
3,284.04,2015-06-24,21,backpack
2,173.56,2015-06-24,15,backpack
4,168.56,2015-06-24,9,backpack
12,201.18,2015-06-24,15,binder
7,147.37,2015-06-24,9,binder
1,23.87,2015-06-24,21,binder
8,169.04,2015-06-24,9,envelopes
7,83.22,2015-06-24,15,envelopes
1,703.19,2015-06-24,9,laptop
2,1214.98,2015-06-24,15,laptop
6,104.31,2015-06-24,15,notepad
7,216.96,2015-06-24,21,notepad
11,171.58,2015-06-24,9,notepad
9,669.86,2015-06-24,15,pens
3,222.79,2015-06-24,21,pens
7,455.21,2015-06-24,9,pens
1,28.5,2015-06-24,21,printer paper
2,333.52,2015-06-25,21,backpack
4,42.2,2015-06-25,5,binder
3,1489.68,2015-06-25,21,laptop
2,56.04,2015-06-25,5,notepad
5,83.74,2015-06-25,21,notepad
2,84.48,2015-06-25,5,pens
3,458.4,2015-06-26,13,backpack
1,50.18,2015-06-26,7,backpack
15,301.72,2015-06-26,7,binder
16,451.17,2015-06-26,13,binder
8,170.8,2015-06-26,7,envelopes
14,189.26,2015-06-26,13,envelopes
6,131.4,2015-06-26,6,envelopes
7,5205.78,2015-06-26,13,laptop
1,467.03,2015-06-26,7,laptop
4,148.88,2015-06-26,13,notepad
6,112.99,2015-06-26,7,notepad
1,51.88,2015-06-26,13,pens
5,258.35,2015-06-26,7,pens
10,352.7,2015-06-26,7,printer paper
1,53.82,2015-06-27,17,backpack
16,440.16,2015-06-27,17,binder
8,85.04,2015-06-27,11,binder
2,27.52,2015-06-27,11,envelopes
2,2067.52,2015-06-27,11,laptop
4,6209.44,2015-06-27,16,laptop
5,127.78,2015-06-27,17,notepad
5,79.3,2015-06-27,11,notepad
3,64.05,2015-06-27,16,notepad
4,247.04,2015-06-27,17,pens
1,30.15,2015-06-27,16,pens
8,387.22,2015-06-27,11,pens
4,283.24,2015-06-27,2,pens
9,229.86,2015-06-27,11,printer paper
8,178.4,2015-06-27,17,printer paper
2,130.96,2015-06-28,22,backpack
4,49.6,2015-06-28,21,binder
9,224.28,2015-06-28,14,envelopes
7,70.49,2015-06-28,22,envelopes
5,182.95,2015-06-28,22,notepad
2,21.21,2015-06-28,14,notepad
7,399.21,2015-06-28,14,pens
4,61.0,2015-06-28,21,pens
2,352.44,2015-06-29,1,backpack
13,300.13,2015-06-29,1,binder
3,72.6,2015-06-29,1,envelopes
6,117.12,2015-06-29,21,envelopes
3,2166.84,2015-06-29,1,laptop
3,68.01,2015-06-29,21,notepad
6,121.63,2015-06-29,8,notepad
10,201.95,2015-06-29,1,notepad
3,196.32,2015-06-29,8,pens
2,150.16,2015-06-29,21,pens
10,272.4,2015-06-29,21,printer paper
6,225.84,2015-06-29,1,printer paper
2,336.58,2015-06-30,0,backpack
8,133.68,2015-06-30,10,binder
4,30.2,2015-06-30,20,envelopes
6,106.52,2015-06-30,10,envelopes
9,112.42,2015-06-30,0,envelopes
3,3592.17,2015-06-30,10,laptop
2,63.96,2015-06-30,20,notepad
6,173.91,2015-06-30,10,notepad
5,132.15,2015-06-30,0,notepad
8,449.04,2015-06-30,0,pens
2,108.4,2015-06-30,10,pens
6,245.76,2015-06-30,0,printer paper
4,182.08,2015-06-30,10,printer paper
5,409.65,2015-07-01,23,backpack
8,230.2,2015-07-01,23,binder
10,244.1,2015-07-01,23,envelopes
5,2447.8,2015-07-01,23,laptop
6,120.18,2015-07-01,23,notepad
2,47.48,2015-07-01,23,pens
5,224.0,2015-07-01,23,printer paper
3,374.61,2015-07-03,12,backpack
2,297.1,2015-07-03,15,backpack
10,235.7,2015-07-03,15,envelopes
1,1385.08,2015-07-03,12,laptop
5,170.68,2015-07-03,15,notepad
9,233.93,2015-07-03,6,notepad
1,15.88,2015-07-03,12,notepad
6,93.66,2015-07-03,15,pens
4,175.46,2015-07-03,12,pens
4,225.52,2015-07-03,6,pens
8,344.56,2015-07-03,6,printer paper
5,4483.15,2015-07-04,5,laptop
3,2489.01,2015-07-04,6,laptop
8,123.56,2015-07-04,6,notepad
6,149.79,2015-07-04,5,pens
2,106.72,2015-07-04,6,pens
6,278.94,2015-07-04,6,printer paper
1,106.39,2015-07-05,4,backpack
1,19.55,2015-07-05,19,binder
15,304.4,2015-07-05,16,binder
10,239.58,2015-07-05,4,binder
15,281.62,2015-07-05,4,envelopes
7,46.06,2015-07-05,16,envelopes
6,123.49,2015-07-05,19,notepad
8,287.63,2015-07-05,4,notepad
7,170.52,2015-07-05,16,notepad
2,98.3,2015-07-05,19,pens
5,377.95,2015-07-05,16,pens
3,43.83,2015-07-05,4,pens
3,33.3,2015-07-05,4,printer paper
2,350.76,2015-07-07,15,backpack
5,122.5,2015-07-07,15,binder
10,148.1,2015-07-07,3,envelopes
2,1622.24,2015-07-07,14,laptop
8,194.8,2015-07-07,15,notepad
8,125.77,2015-07-07,15,pens
3,103.65,2015-07-07,3,pens
1,104.11,2015-07-08,10,backpack
3,47.97,2015-07-08,10,binder
8,97.92,2015-07-08,23,binder
11,220.04,2015-07-08,10,envelopes
3,50.07,2015-07-08,23,envelopes
2,1385.7,2015-07-08,10,laptop
3,113.54,2015-07-08,10,notepad
8,392.24,2015-07-08,23,pens
7,330.07,2015-07-08,10,pens
9,437.49,2015-07-08,23,printer paper
13,275.71,2015-07-09,4,binder
4,57.56,2015-07-09,4,envelopes
9,218.18,2015-07-09,4,notepad
1,48.97,2015-07-09,4,pens
1,49.8,2015-07-10,21,backpack
1,28.31,2015-07-10,6,binder
1,28.95,2015-07-10,16,binder
6,122.52,2015-07-10,21,binder
8,86.0,2015-07-10,21,envelopes
12,246.04,2015-07-10,16,envelopes
7,168.14,2015-07-10,9,envelopes
9,65.61,2015-07-10,6,envelopes
1,988.61,2015-07-10,6,laptop
6,173.11,2015-07-10,21,notepad
3,110.14,2015-07-10,16,notepad
6,99.7,2015-07-10,6,notepad
2,67.44,2015-07-10,6,pens
4,125.4,2015-07-10,21,pens
10,555.15,2015-07-10,16,pens
4,173.96,2015-07-10,6,printer paper
5,7576.2,2015-07-11,21,laptop
2,33.5,2015-07-11,21,notepad
1,30.74,2015-07-11,21,pens
5,363.95,2015-07-11,4,pens
4,173.04,2015-07-12,2,backpack
3,497.16,2015-07-12,5,backpack
3,176.25,2015-07-12,12,backpack
6,71.16,2015-07-12,2,binder
12,346.14,2015-07-12,5,binder
5,67.4,2015-07-12,14,binder
6,82.8,2015-07-12,23,binder
4,21.12,2015-07-12,2,envelopes
6,62.16,2015-07-12,23,envelopes
9,199.08,2015-07-12,14,envelopes
4,1642.36,2015-07-12,23,laptop
1,1392.73,2015-07-12,2,laptop
10,218.6,2015-07-12,23,notepad
5,188.85,2015-07-12,14,notepad
1,22.36,2015-07-12,5,notepad
3,58.05,2015-07-12,2,notepad
1,75.53,2015-07-12,14,pens
5,287.32,2015-07-12,2,pens
2,84.36,2015-07-12,14,printer paper
4,152.52,2015-07-12,23,printer paper
1,32.52,2015-07-12,5,printer paper
3,59.19,2015-07-12,2,printer paper
5,314.85,2015-07-13,9,backpack
15,298.05,2015-07-13,12,binder
4,48.76,2015-07-13,9,binder
17,225.79,2015-07-13,23,envelopes
3,33.45,2015-07-13,9,envelopes
5,5995.05,2015-07-13,9,laptop
1,887.01,2015-07-13,23,laptop
4,58.7,2015-07-13,23,notepad
9,175.25,2015-07-13,9,notepad
3,73.23,2015-07-13,12,pens
2,77.86,2015-07-13,9,pens
2,148.72,2015-07-13,23,pens
2,195.6,2015-07-15,8,backpack
4,67.76,2015-07-15,8,envelopes
5,34.05,2015-07-15,17,envelopes
4,56.56,2015-07-15,8,notepad
4,36.52,2015-07-15,8,pens
5,193.2,2015-07-15,8,printer paper
2,139.08,2015-07-16,13,backpack
3,33.09,2015-07-16,9,binder
9,199.53,2015-07-16,13,binder
4,95.48,2015-07-16,11,binder
4,53.2,2015-07-16,17,envelopes
2,45.82,2015-07-16,19,envelopes
8,88.64,2015-07-16,13,envelopes
12,181.14,2015-07-16,11,envelopes
7,73.36,2015-07-16,9,envelopes
4,6217.96,2015-07-16,9,laptop
2,2606.94,2015-07-16,13,laptop
13,296.89,2015-07-16,9,notepad
1,16.8,2015-07-16,17,notepad
5,25.5,2015-07-16,11,notepad
3,94.32,2015-07-16,19,notepad
6,121.88,2015-07-16,13,notepad
1,23.05,2015-07-16,9,pens
8,143.08,2015-07-16,13,pens
4,88.2,2015-07-16,11,pens
4,98.56,2015-07-16,11,printer paper
7,342.37,2015-07-16,9,printer paper
3,32.52,2015-07-16,13,printer paper
2,40.52,2015-07-17,6,binder
3,1339.32,2015-07-17,23,laptop
4,2474.48,2015-07-17,6,laptop
11,180.61,2015-07-17,23,notepad
3,61.56,2015-07-17,20,notepad
5,180.6,2015-07-17,23,pens
17,166.45,2015-07-18,9,envelopes
2,43.98,2015-07-18,9,notepad
1,84.69,2015-07-19,11,backpack
3,589.17,2015-07-19,8,backpack
2,32.09,2015-07-19,14,binder
5,98.5,2015-07-19,8,binder
4,89.36,2015-07-19,6,binder
9,229.32,2015-07-19,11,binder
4,88.04,2015-07-19,8,envelopes
2,31.02,2015-07-19,15,envelopes
1,24.99,2015-07-19,14,envelopes
2,49.68,2015-07-19,6,envelopes
4,30.52,2015-07-19,11,envelopes
3,2747.22,2015-07-19,14,laptop
4,1828.76,2015-07-19,8,laptop
1,32.07,2015-07-19,15,notepad
3,54.03,2015-07-19,8,notepad
1,31.67,2015-07-19,6,notepad
10,285.03,2015-07-19,14,notepad
8,172.46,2015-07-19,11,notepad
2,123.7,2015-07-19,11,pens
9,528.59,2015-07-19,8,pens
6,439.84,2015-07-19,14,pens
8,205.84,2015-07-19,15,printer paper
7,240.8,2015-07-19,14,printer paper
8,262.88,2015-07-19,8,printer paper
2,65.04,2015-07-19,11,printer paper
3,598.98,2015-07-20,8,backpack
2,36.88,2015-07-20,22,binder
4,45.2,2015-07-20,17,envelopes
6,68.88,2015-07-20,5,envelopes
9,168.84,2015-07-20,8,envelopes
2,1027.6,2015-07-20,22,laptop
4,4162.08,2015-07-20,5,laptop
4,2742.36,2015-07-20,17,laptop
3,2929.14,2015-07-20,8,laptop
8,188.39,2015-07-20,8,notepad
6,73.55,2015-07-20,5,notepad
4,79.12,2015-07-20,17,notepad
9,201.18,2015-07-20,22,notepad
1,52.93,2015-07-20,8,pens
5,204.5,2015-07-20,22,pens
9,335.65,2015-07-20,17,pens
9,351.4,2015-07-20,5,pens
2,88.72,2015-07-20,5,printer paper
6,157.92,2015-07-21,3,binder
4,4245.68,2015-07-21,3,laptop
1,28.72,2015-07-21,3,notepad
5,39.2,2015-07-21,3,pens
3,138.81,2015-07-22,6,backpack
10,117.4,2015-07-22,6,binder
5,107.3,2015-07-22,2,envelopes
3,50.69,2015-07-22,6,envelopes
5,4101.0,2015-07-22,6,laptop
1,8.11,2015-07-22,15,notepad
12,327.05,2015-07-22,6,notepad
5,149.22,2015-07-22,2,notepad
3,108.39,2015-07-22,6,pens
1,17.61,2015-07-22,15,printer paper
1,51.74,2015-07-23,22,backpack
4,102.42,2015-07-23,22,binder
4,106.52,2015-07-23,22,notepad
10,215.4,2015-07-23,22,pens
1,27.24,2015-07-24,18,binder
1,1525.99,2015-07-24,18,laptop
5,155.05,2015-07-24,18,notepad
3,69.87,2015-07-24,13,notepad
3,234.93,2015-07-24,13,pens
5,214.0,2015-07-24,18,pens
1,106.5,2015-07-25,10,backpack
5,305.55,2015-07-25,7,backpack
1,21.83,2015-07-25,10,binder
8,200.64,2015-07-25,23,binder
17,476.34,2015-07-25,4,binder
8,120.4,2015-07-25,4,envelopes
8,137.6,2015-07-25,7,envelopes
8,75.92,2015-07-25,10,envelopes
5,5599.1,2015-07-25,10,laptop
1,37.41,2015-07-25,7,notepad
6,128.44,2015-07-25,10,notepad
1,75.21,2015-07-25,7,pens
4,101.36,2015-07-25,10,pens
2,45.76,2015-07-25,4,pens
6,156.54,2015-07-25,10,printer paper
7,305.41,2015-07-25,7,printer paper
14,311.08,2015-07-26,2,binder
19,266.44,2015-07-26,9,binder
1,1376.44,2015-07-26,2,laptop
7,177.73,2015-07-26,2,notepad
7,79.99,2015-07-26,2,pens
2,83.04,2015-07-26,2,printer paper
2,249.86,2015-07-27,17,backpack
5,277.75,2015-07-27,20,backpack
16,266.18,2015-07-27,17,binder
17,400.08,2015-07-27,20,binder
9,239.04,2015-07-27,13,binder
16,224.08,2015-07-27,20,envelopes
8,121.2,2015-07-27,13,envelopes
10,81.3,2015-07-27,2,envelopes
9,109.71,2015-07-27,6,envelopes
6,77.28,2015-07-27,17,envelopes
3,2313.27,2015-07-27,11,laptop
4,1775.48,2015-07-27,17,laptop
1,910.07,2015-07-27,20,laptop
3,93.45,2015-07-27,17,notepad
1,19.32,2015-07-27,20,notepad
2,50.36,2015-07-27,2,notepad
3,46.98,2015-07-27,15,notepad
4,272.29,2015-07-27,20,pens
5,299.1,2015-07-27,6,pens
3,156.09,2015-07-27,17,pens
1,11.46,2015-07-27,17,printer paper
3,62.91,2015-07-27,20,printer paper
3,271.59,2015-07-28,11,backpack
16,338.3,2015-07-28,11,binder
3,45.51,2015-07-28,2,binder
10,221.0,2015-07-28,11,envelopes
10,95.3,2015-07-28,2,envelopes
2,1751.84,2015-07-28,11,laptop
1,1331.5,2015-07-28,19,laptop
2,37.6,2015-07-28,19,notepad
7,180.95,2015-07-28,11,notepad
9,153.85,2015-07-28,2,notepad
1,15.6,2015-07-28,2,pens
2,98.16,2015-07-28,11,pens
7,96.51,2015-07-29,12,binder
7,50.12,2015-07-29,12,envelopes
4,2580.56,2015-07-29,12,laptop
3,40.29,2015-07-29,17,notepad
9,244.49,2015-07-29,12,notepad
4,79.16,2015-07-29,17,printer paper
3,144.39,2015-07-29,12,printer paper
1,58.79,2015-07-30,22,backpack
4,390.4,2015-07-30,20,backpack
8,147.88,2015-07-30,22,binder
11,173.66,2015-07-30,22,envelopes
1,6.63,2015-07-30,20,envelopes
9,151.47,2015-07-30,6,envelopes
3,1250.64,2015-07-30,20,laptop
5,6503.3,2015-07-30,6,laptop
9,187.97,2015-07-30,22,notepad
2,18.42,2015-07-30,4,notepad
5,367.05,2015-07-30,22,pens
3,215.91,2015-07-30,20,pens
9,392.85,2015-07-30,20,printer paper
3,72.69,2015-07-30,22,printer paper
6,86.64,2015-07-30,15,printer paper
5,803.75,2015-07-31,23,backpack
4,549.96,2015-07-31,0,backpack
4,666.0,2015-07-31,16,backpack
7,119.0,2015-07-31,23,binder
3,56.28,2015-07-31,16,binder
5,139.68,2015-07-31,0,binder
9,95.4,2015-07-31,16,envelopes
6,90.3,2015-07-31,0,envelopes
3,4739.94,2015-07-31,0,laptop
5,6042.65,2015-07-31,16,laptop
10,243.3,2015-07-31,0,notepad
1,26.85,2015-07-31,16,notepad
6,393.16,2015-07-31,16,pens
4,154.6,2015-07-31,0,pens
6,290.04,2015-07-31,16,printer paper
6,115.5,2015-07-31,0,printer paper
3,400.8,2015-08-01,7,backpack
1,114.15,2015-08-01,14,backpack
4,732.48,2015-08-01,16,backpack
9,119.88,2015-08-01,7,binder
7,191.66,2015-08-01,13,binder
10,112.7,2015-08-01,14,envelopes
2,49.48,2015-08-01,7,envelopes
3,4435.95,2015-08-01,14,laptop
10,110.84,2015-08-01,7,notepad
2,45.38,2015-08-01,13,notepad
7,133.97,2015-08-01,14,notepad
3,209.64,2015-08-01,14,pens
2,103.63,2015-08-01,16,pens
5,101.08,2015-08-01,7,pens
6,133.62,2015-08-01,16,printer paper
6,103.86,2015-08-01,14,printer paper
9,213.3,2015-08-01,7,printer paper
2,159.16,2015-08-03,3,backpack
2,274.04,2015-08-03,19,backpack
13,320.33,2015-08-03,19,binder
17,193.49,2015-08-03,5,binder
9,63.0,2015-08-03,19,envelopes
3,54.27,2015-08-03,5,envelopes
2,2640.66,2015-08-03,5,laptop
4,1641.04,2015-08-03,19,laptop
6,190.2,2015-08-03,19,notepad
4,152.04,2015-08-03,5,notepad
4,63.12,2015-08-03,3,notepad
9,256.53,2015-08-03,5,pens
4,191.53,2015-08-03,19,pens
8,175.84,2015-08-03,5,printer paper
3,475.56,2015-08-04,17,backpack
4,87.52,2015-08-04,12,binder
2,37.98,2015-08-04,23,binder
4,61.16,2015-08-04,17,binder
8,198.88,2015-08-04,23,envelopes
1,479.24,2015-08-04,23,laptop
1,535.36,2015-08-04,17,laptop
10,310.46,2015-08-04,12,notepad
5,95.33,2015-08-04,23,notepad
9,228.87,2015-08-04,17,notepad
3,38.67,2015-08-04,23,pens
4,64.6,2015-08-04,12,pens
3,142.77,2015-08-04,19,pens
3,227.67,2015-08-04,17,pens
2,79.42,2015-08-04,12,printer paper
1,31.77,2015-08-04,17,printer paper
2,217.28,2015-08-05,20,backpack
20,394.6,2015-08-05,20,binder
1,1169.21,2015-08-05,20,laptop
9,208.57,2015-08-05,20,notepad
2,36.96,2015-08-05,20,pens
5,836.75,2015-08-06,17,backpack
6,62.34,2015-08-06,23,binder
12,220.89,2015-08-06,3,binder
4,26.72,2015-08-06,3,envelopes
9,195.93,2015-08-06,17,envelopes
7,42.7,2015-08-06,23,envelopes
5,3838.05,2015-08-06,3,laptop
3,2065.38,2015-08-06,17,laptop
6,138.28,2015-08-06,17,notepad
4,123.08,2015-08-06,23,notepad
6,42.52,2015-08-06,3,notepad
7,149.27,2015-08-06,3,pens
5,67.43,2015-08-06,17,pens
2,96.06,2015-08-06,23,pens
2,177.68,2015-08-07,23,backpack
6,164.94,2015-08-07,23,binder
2,55.22,2015-08-07,9,binder
8,190.08,2015-08-07,9,envelopes
13,205.0,2015-08-07,23,envelopes
4,4881.0,2015-08-07,23,laptop
2,66.06,2015-08-07,9,notepad
4,148.68,2015-08-07,23,notepad
6,405.6,2015-08-07,23,pens
3,86.9,2015-08-07,9,pens
6,214.62,2015-08-07,9,printer paper
2,215.18,2015-08-09,6,backpack
4,483.76,2015-08-09,16,backpack
10,144.22,2015-08-09,6,binder
9,127.34,2015-08-09,20,binder
8,200.36,2015-08-09,2,binder
13,121.93,2015-08-09,16,envelopes
10,120.2,2015-08-09,12,envelopes
6,35.46,2015-08-09,2,envelopes
10,222.8,2015-08-09,6,envelopes
5,26.0,2015-08-09,20,envelopes
5,5255.3,2015-08-09,6,laptop
1,1045.82,2015-08-09,2,laptop
9,243.01,2015-08-09,16,notepad
2,24.04,2015-08-09,12,notepad
10,295.95,2015-08-09,20,notepad
11,108.94,2015-08-09,6,notepad
11,174.68,2015-08-09,2,notepad
2,31.74,2015-08-09,20,pens
6,99.09,2015-08-09,2,pens
3,34.58,2015-08-09,16,pens
1,27.47,2015-08-09,20,printer paper
1,38.24,2015-08-09,16,printer paper
10,192.9,2015-08-09,2,printer paper
1,22.32,2015-08-09,6,printer paper
4,31.24,2015-08-10,12,envelopes
2,18.08,2015-08-10,12,notepad
1,153.04,2015-08-11,21,backpack
3,283.5,2015-08-11,14,backpack
12,276.33,2015-08-11,21,binder
5,143.7,2015-08-11,14,binder
9,185.22,2015-08-11,14,envelopes
7,65.1,2015-08-11,21,envelopes
2,1874.68,2015-08-11,21,laptop
5,7560.05,2015-08-11,14,laptop
6,104.51,2015-08-11,21,notepad
5,68.11,2015-08-11,14,notepad
7,241.65,2015-08-11,14,pens
4,114.52,2015-08-11,21,pens
5,629.85,2015-08-12,12,backpack
9,1021.87,2015-08-12,18,backpack
10,136.1,2015-08-12,12,binder
1,18.48,2015-08-12,18,envelopes
4,56.66,2015-08-12,12,envelopes
1,722.2,2015-08-12,12,laptop
3,20.73,2015-08-12,16,notepad
4,134.28,2015-08-12,12,notepad
4,78.54,2015-08-12,18,notepad
9,524.47,2015-08-12,12,pens
1,79.15,2015-08-12,18,pens
1,16.32,2015-08-12,12,printer paper
5,535.85,2015-08-13,7,backpack
9,203.7,2015-08-13,7,binder
